ID,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,SectionsMinEntropy,SectionsMaxEntropy,SectionsMeanRawsize,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanVirtualsize,SectionsMinVirtualsize,SectionMaxVirtualsize,ImportsNbDLL,ImportsNb,ImportsNbOrdinal,ExportNb,ResourcesNb,ResourcesMeanEntropy,ResourcesMinEntropy,ResourcesMaxEntropy,ResourcesMeanSize,ResourcesMinSize,ResourcesMaxSize,LoadConfigurationSize,VersionInformationSize,legitimate
8396,34404,240,47,2,50,139264,200704,393216,530288,397312,0,5368709120,4096,512,4,0,0,0,5,2,737280,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,11,14,0,0,9,0,0,0,21781.2222222222,104,93280,0,0,0
8397,332,224,271,2,50,933888,73728,983040,1919568,987136,1921024,4194304,4096,512,4,0,0,0,4,0,1994752,4096,1049590,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,22,25,0,0,4,0,0,0,17203.5,20,67624,0,0,0
8398,332,224,271,6,0,20480,106496,0,7863,4096,24576,4194304,4096,4096,4,0,0,0,4,0,131072,4096,0,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,4,60,1,0,11,0,0,0,8320.54545454546,20,67624,0,0,0
8399,332,224,258,8,0,283648,1536,0,291550,8192,294912,4194304,8192,512,4,0,0,0,4,0,311296,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,708,708,708,0,0,0
8400,332,224,258,48,0,470528,2560,0,478222,8192,483328,4194304,8192,512,4,0,0,0,4,0,499712,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,690,490,890,0,0,0
8401,332,224,258,12,0,248832,285696,0,107298,4096,253952,4194304,4096,512,5,1,0,0,5,1,548864,1024,0,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,4,112,0,0,18,0,0,0,9540.38888888889,16,67624,72,0,0
8402,332,224,34,48,0,49152,2048,0,56958,8192,57344,4194304,8192,512,4,0,0,0,6,0,73728,512,0,3,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,619,490,748,0,0,0
8403,332,224,8482,9,0,0,512,0,0,4096,4096,268435456,4096,512,5,0,0,0,5,0,8192,512,31083,2,1344,1048576,4096,1048576,4096,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,131,86,176,0,0,0
8404,332,224,271,6,0,49152,8192,77824,128288,81920,131072,4194304,4096,512,4,0,0,0,4,0,139264,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,6,8,0,0,11,0,0,0,1998,20,14698,0,0,0
8405,332,224,258,8,0,6144,2048,0,14126,8192,0,4194304,8192,512,4,0,0,0,4,0,32768,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,655,490,820,0,0,0
8406,332,224,271,6,0,192512,126976,0,71186,4096,196608,4194304,4096,4096,4,0,0,0,4,0,323584,4096,346309,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,13,325,3,0,28,0,0,0,1777.92857142857,34,33604,0,0,0
8407,332,224,258,80,0,537088,2048,0,544882,8192,548864,4194304,8192,512,4,0,0,0,4,0,565248,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,659,490,828,0,0,0
8408,332,224,33166,2,25,347648,115200,0,351568,4096,352256,4194304,4096,512,4,0,0,0,4,0,491520,1024,488871,2,0,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,14,375,0,0,41,0,0,0,1786.73170731707,16,17235,0,0,0
8409,332,224,271,2,50,103936,821760,0,106880,4096,110592,4194304,4096,512,4,0,0,0,4,0,937984,1024,932353,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,8,562,0,0,3,0,0,0,2897,20,8461,0,0,0
8410,332,224,8450,48,0,288768,2048,0,296650,8192,303104,268435456,8192,512,4,0,0,0,6,0,319488,512,356316,3,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1002,1002,1002,0,0,0
8411,332,224,33167,2,25,66560,421376,0,71644,4096,73728,4194304,4096,512,5,0,6,0,5,0,528384,1024,4960121,2,33088,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,11,122,0,0,20,0,0,0,20596.8,16,270376,0,0,0
8412,332,224,783,2,22,35328,20480,109568,17191,4096,40960,4194304,4096,512,4,0,6,0,4,0,241664,1024,852431,2,32768,2097152,4096,1048576,4096,0,16,7,0,0,0,0,0,0,0,0,0,8,155,0,0,13,0,0,0,1735.15384615385,104,9640,0,0,0
8413,332,224,270,4,20,15872,11776,0,12704,4096,20480,4194304,4096,512,4,0,4,0,4,0,45056,1024,0,2,0,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,3,78,0,2,2,0,0,0,382,20,744,0,0,0
8414,332,224,259,9,0,58368,5669376,0,23498,4096,65536,4194304,4096,512,5,0,0,0,5,0,5722112,1024,161280,2,32768,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,4,98,0,0,17,0,0,0,1660,20,9640,0,0,0
8415,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
8416,332,224,258,12,0,34304,36352,0,19232,4096,40960,268435456,4096,512,5,1,0,0,5,1,88820,1024,73975,2,1344,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,8,120,0,1,1,0,0,0,381,381,381,0,0,0
8417,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
8418,332,224,271,6,0,25600,162816,1024,12907,4096,32768,4194304,4096,512,4,0,6,0,4,0,266240,1024,137204,2,34112,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,7,158,1,0,6,0,0,0,373.5,20,841,0,0,0
8419,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
8420,332,224,271,6,0,0,0,0,9460030,0,0,4194304,4096,4096,4,0,0,0,5,0,9502720,4096,6880560,2,0,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,21,21,1,0,9,0,0,0,3018.22222222222,20,20693,0,0,0
8421,332,224,271,6,0,45056,4096,69632,118320,73728,118784,4194304,4096,512,4,0,0,0,4,0,122880,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,6,8,0,0,9,0,0,0,2255.77777777778,20,15464,0,0,0
8422,332,224,271,6,0,40960,77824,0,38812,4096,45056,4194304,4096,4096,4,0,0,0,4,0,122880,4096,153917,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,6,361,229,0,18,0,0,0,3252.38888888889,58,34116,0,0,0
8423,332,224,259,10,0,610816,250368,0,559178,4096,618496,4194304,4096,512,5,0,0,0,5,0,901120,1024,0,2,0,4194304,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,13,440,1,0,18,0,0,0,9807.55555555555,20,155013,0,0,0
8424,332,224,258,8,0,12800,2048,0,20638,8192,0,4194304,8192,512,4,0,0,0,4,0,40960,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,655,490,820,0,0,0
8425,332,224,8462,6,0,126976,128000,0,134986,8192,139264,4194304,8192,512,4,0,0,0,4,0,155648,512,0,3,1024,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,332,224,258,8,0,41984,1536,0,50046,8192,0,4194304,8192,512,4,0,0,0,4,0,73728,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,490,490,490,0,0,0
8427,332,224,258,12,0,1381888,610816,0,1224888,4096,1388544,4194304,4096,512,5,1,0,0,5,1,2007040,1024,2033256,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,17,612,1,0,59,0,0,0,1897.08474576271,20,87834,72,0,0
8428,332,224,258,10,0,585216,291840,0,457543,4096,589824,4194304,4096,512,5,1,0,0,5,1,905216,1024,919010,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,20,401,3,0,23,0,0,0,3848.4347826087,34,23466,72,0,0
8429,332,224,258,8,0,35840,26624,0,43934,8192,49152,4194304,8192,512,4,0,0,0,4,0,90112,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,8588.66666666667,20,25259,0,0,0
8430,332,224,258,8,0,41984,1536,0,50046,8192,0,4194304,8192,512,4,0,0,0,4,0,73728,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,490,490,490,0,0,0
8431,34404,240,35,8,0,82944,53760,0,37360,4096,0,4194304,4096,512,4,0,0,0,5,2,147456,1024,0,2,32768,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,3,79,0,0,0,0,0,0,0,0,0,0,0,0
8432,332,224,258,10,0,240128,322048,0,60155,4096,245760,4194304,4096,512,5,1,0,0,5,1,585728,1024,593116,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,10,190,0,0,13,0,0,0,19182.9230769231,132,81049,72,0,0
8433,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
8434,332,224,34,48,0,1494528,5120,0,1502418,8192,1507328,4194304,8192,512,4,0,0,0,6,0,1523712,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,332,224,258,48,0,487424,122880,0,495446,8192,499712,4194304,8192,512,4,0,0,0,4,0,630784,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,13523.4444444444,90,67624,0,0,0
8436,332,224,271,6,0,25600,141824,2048,13449,4096,32768,4194304,4096,512,4,0,6,0,4,0,397312,1024,0,2,34112,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,7,165,1,0,16,0,0,0,1100.625,104,4264,0,0,0
8437,332,224,258,11,0,937984,136192,0,945726,8192,950272,4194304,8192,512,4,0,0,0,4,0,1097728,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8438,332,224,33167,2,25,258048,4096,499712,757568,503808,761856,4194304,4096,512,4,0,0,0,4,0,765952,4096,0,2,0,1048576,16384,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,21,26,0,0,32,0,0,0,506.6875,16,1992,0,0,0
8439,332,224,271,6,0,86016,8192,86016,172480,90112,176128,4194304,4096,512,4,0,0,0,4,0,184320,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,6,8,0,0,11,0,0,0,6116.72727272727,20,59044,0,0,0
8440,332,224,271,2,50,1618944,18944,0,3396110,4096,147456,4194304,4096,512,5,0,0,0,5,0,3420160,1024,0,2,0,1048576,4096,1048576,4096,0,16,7,0,0,0,0,0,0,0,0,0,12,29,0,0,5,0,0,0,3677.2,48,12840,0,0,0
8441,332,224,8462,6,0,98304,65536,0,47677,4096,102400,268435456,4096,4096,4,0,0,0,4,0,167936,4096,171739,2,0,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,1,82,0,39,1,0,0,0,924,924,924,0,0,0
8442,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
8443,332,224,8226,48,0,204288,2048,0,211994,8192,212992,1481113600,8192,512,4,0,0,0,6,0,229376,512,240180,3,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8444,332,224,258,8,0,8704,2048,0,16446,8192,24576,4194304,8192,512,4,0,0,0,4,0,40960,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,589,490,688,0,0,0
8445,332,224,258,48,0,657920,2048,0,666094,8192,671744,4194304,8192,512,4,0,0,0,4,0,688128,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,634,490,778,0,0,0
8446,332,224,258,8,0,35840,1536,0,43982,8192,49152,4194304,8192,512,4,0,0,0,4,0,65536,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,487,487,487,0,0,0
8447,332,224,259,8,0,122880,2166784,0,85456,4096,126976,4194304,4096,4096,4,0,0,0,4,0,2789376,4096,2338038,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,11,165,0,0,35,0,0,0,60709.1142857143,1,1191936,72,0,0
8448,332,224,258,8,0,35840,1536,0,43950,8192,49152,4194304,8192,512,4,0,0,0,4,0,65536,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,487,487,487,0,0,0
8449,332,224,34,48,0,10752,194560,0,18690,8192,24576,4194304,8192,512,4,0,0,0,6,0,229376,512,0,2,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,13,0,0,0,14858.7692307692,146,67624,0,0,0
8450,332,224,271,5,12,3584,753152,0,6881,4096,8192,4194304,4096,512,4,0,0,0,4,0,823296,1024,0,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,3,44,0,0,12,0,0,0,62428.5,104,490064,0,0,0
8451,332,224,33167,2,25,66560,53760,0,71708,4096,73728,4194304,4096,512,5,0,6,0,5,0,163840,1024,0,2,33088,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,11,122,0,0,17,0,0,0,2595.64705882353,16,33512,0,0,0
8452,332,224,271,5,6,20480,1433600,0,1458177,4096,24576,4194304,4096,512,4,0,1,0,4,0,1486848,1024,0,2,0,1048576,4096,1048576,4096,0,16,7,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,5858.66666666667,20,16936,0,0,0
8453,332,224,783,2,22,35328,20480,109568,17191,4096,40960,4194304,4096,512,4,0,6,0,4,0,241664,1024,924914,2,32768,2097152,4096,1048576,4096,0,16,7,0,0,0,0,0,0,0,0,0,8,155,0,0,13,0,0,0,1737.30769230769,104,9640,0,0,0
8454,332,224,258,8,0,35840,1536,0,43950,8192,49152,4194304,8192,512,4,0,0,0,4,0,65536,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,487,487,487,0,0,0
8455,332,224,258,10,0,249344,331776,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,602112,1024,611486,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,10,0,0,0,25397.3,76,67624,72,0,0
8456,34404,240,46,48,0,134144,4608,0,0,8192,0,4194304,8192,512,4,0,0,0,6,0,155648,512,0,3,34144,4194304,16384,1048576,8192,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2051.5,580,3523,0,0,0
8457,332,224,259,9,0,194048,9571840,0,82237,4096,200704,4194304,4096,512,5,0,0,0,5,0,9797632,1024,9779547,2,32768,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,13,325,0,0,81,0,0,0,117331.765432099,20,7795970,72,0,0
8458,332,224,8450,9,0,43008,45056,0,45293,4096,49152,268435456,4096,512,5,0,0,0,5,0,98304,1024,0,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,4,112,32,1,0,0,0,0,0,0,0,72,0,0
8459,332,224,783,2,22,35328,20480,109568,17191,4096,40960,4194304,4096,512,4,0,6,0,4,0,241664,1024,830713,2,32768,2097152,4096,1048576,4096,0,16,7,0,0,0,0,0,0,0,0,0,8,155,0,0,13,0,0,0,1735.15384615385,104,9640,0,0,0
8460,332,224,8450,12,0,210432,195072,0,165882,4096,217088,268435456,4096,512,6,0,0,0,6,0,909312,1024,0,2,320,1048576,4096,1048576,4096,0,16,7,0,0,0,0,0,0,0,0,0,5,99,0,95,4,0,0,0,29429,668,101608,72,0,0
8461,332,224,783,2,22,35328,20480,109568,17191,4096,40960,4194304,4096,512,4,0,6,0,4,0,258048,1024,968681,2,32768,2097152,4096,1048576,4096,0,16,7,0,0,0,0,0,0,0,0,0,8,155,0,0,13,0,0,0,2851.15384615385,104,16936,0,0,0
8462,332,224,33167,2,25,682496,211968,0,687824,4096,692224,4194304,4096,512,6,0,6,0,6,0,950272,1024,2122447,2,33088,1048576,16384,1048576,4096,0,16,10,0,0,0,0,0,0,0,0,0,7,137,0,3,26,0,0,0,7324.11538461539,16,67624,0,0,0
8463,332,224,8462,6,0,22528,23552,0,30254,8192,32768,4194304,8192,512,4,0,0,0,4,0,49152,512,0,3,1024,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,676,676,676,0,0,0
8464,332,224,33167,2,25,66560,421376,0,71644,4096,73728,4194304,4096,512,5,0,6,0,5,0,528384,1024,1976143,2,33088,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,11,122,0,0,20,0,0,0,20596.8,16,270376,0,0,0
8465,332,224,258,12,0,116736,1979904,0,113168,4096,122880,4194304,4096,512,5,1,0,0,5,1,2109440,1024,0,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,10,218,0,1,16,0,0,0,120902.375,16,1762078,72,0,0
8466,332,224,34,48,0,497664,145408,0,505750,8192,507904,4194304,8192,512,4,0,0,0,6,0,663552,512,687262,2,34144,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,18029.25,76,125352,0,0,0
8467,332,224,258,8,0,41984,1536,0,50030,8192,0,4194304,8192,512,4,0,0,0,4,0,73728,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,490,490,490,0,0,0
8468,332,224,258,14,16,635904,181248,0,571061,4096,643072,4194304,4096,512,5,1,0,0,5,1,835584,1024,874925,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,16,204,0,0,11,0,0,0,2927.36363636364,48,9640,160,0,0
8469,332,224,258,10,0,22528,228352,0,10721,4096,28672,4194304,4096,512,5,1,0,0,5,1,266240,1024,2790768,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,4,90,0,0,12,0,0,0,17289.0833333333,104,81960,72,0,0
8470,332,224,271,2,50,103936,821760,0,106880,4096,110592,4194304,4096,512,4,0,0,0,4,0,937984,1024,932353,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,8,562,0,0,3,0,0,0,2897,20,8461,0,0,0
8471,34404,240,34,14,0,512000,3584,0,498288,4096,0,5368709120,4096,512,6,0,0,0,6,0,536576,1024,0,3,33056,262144,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0
8472,332,224,258,8,0,41984,16896,0,50062,8192,0,4194304,8192,512,4,0,0,0,4,0,81920,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,3114,48,9640,0,0,0
8473,332,224,258,10,0,361472,200704,0,85052,4096,368640,4194304,4096,512,5,1,0,0,5,1,573440,1024,608276,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,9,200,0,0,6,0,0,0,2609.33333333333,48,9640,72,0,0
8474,332,224,258,12,0,53248,22528,0,27125,4096,57344,4194304,4096,512,5,1,0,0,5,1,86016,1024,104611,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,10,132,0,0,1,0,0,0,381,381,381,72,0,0
8475,332,224,258,14,0,198144,113664,0,123385,4096,204800,4194304,4096,512,5,1,0,0,5,1,475136,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,2,150,0,0,27,0,0,0,2064.66666666667,104,15729,92,0,0
8476,332,224,33167,2,25,66560,121344,0,71644,4096,73728,4194304,4096,512,5,0,6,0,5,0,229376,1024,3315760,2,33088,1048576,16384,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,11,122,0,0,19,0,0,0,5893.57894736842,16,38056,0,0,0
8477,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
8478,332,224,34,48,0,184320,70144,0,192146,8192,196608,4194304,8192,512,4,0,0,0,4,0,278528,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,17230.5,20,67624,0,0,0
8479,332,224,271,6,0,49152,4096,65536,117536,69632,118784,4194304,4096,512,4,0,0,0,4,0,122880,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,6,8,0,0,9,0,0,0,2296,20,14272,0,0,0
8480,34404,240,8226,14,14,637952,555520,0,567264,4096,0,6442450944,4096,512,6,0,0,0,6,0,1212416,1024,1209305,2,352,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,22,338,0,10,2,0,0,0,670.5,381,960,256,0,0
8481,332,224,271,6,0,45056,4096,69632,118320,73728,118784,4194304,4096,512,4,0,0,0,4,0,122880,4096,0,2,0,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,6,8,0,0,9,0,0,0,2256.22222222222,20,15464,0,0,0
8482,332,224,258,48,0,585216,2048,0,593114,8192,598016,4194304,8192,512,4,0,0,0,4,0,614400,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,643,490,796,0,0,0
8483,332,224,258,14,0,198656,114176,0,123449,4096,204800,4194304,4096,512,5,1,0,0,5,1,475136,1024,0,2,33088,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,2,150,0,0,27,0,0,0,2064.66666666667,104,15729,92,0,0
8484,332,224,783,2,22,35328,20480,109568,17191,4096,40960,4194304,4096,512,4,0,6,0,4,0,258048,1024,782164,2,32768,2097152,4096,1048576,4096,0,16,7,0,0,0,0,0,0,0,0,0,8,155,0,0,13,0,0,0,2853.30769230769,104,16936,0,0,0
8485,332,224,259,8,0,90112,278528,0,26453,4096,94208,4194304,4096,4096,4,0,0,0,4,0,380928,4096,399896,2,0,1048576,4096,1048576,4096,0,16,4,0,0,0,0,0,0,0,0,0,5,104,0,0,15,0,0,0,16404,34,194884,72,0,0
8486,332,224,259,10,0,552960,36864,1183744,1737344,1187840,1740800,4194304,4096,512,4,1,0,0,4,1,1777664,4096,0,2,33024,1048576,4096,1048576,4096,0,16,3,0,0,0,0,0,0,0,0,0,8,13,1,0,85,0,0,0,11861.6352941176,148,71227,72,0,0
8487,332,224,270,6,0,61440,114688,0,53140,4096,65536,4194304,4096,4096,4,0,0,0,4,0,180224,4096,0,2,0,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,10,333,236,0,30,0,0,0,1875.2,20,33587,0,0,0
8488,332,224,8450,10,0,1120768,440320,0,1601537,4096,1126400,268435456,4096,512,5,1,0,0,5,1,1773568,1024,1617223,2,256,1048576,4096,1048576,4096,0,16,8,0,0,0,0,0,0,0,0,0,15,17,2,41,3,0,0,0,343.333333333333,64,620,0,0,0
8489,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
8490,332,224,258,11,0,1150464,588800,0,976837,4096,1155072,4194304,4096,512,5,1,0,0,5,1,1753088,1024,1784234,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,14,348,1,0,14,0,0,0,2364.57142857143,32,12574,72,0,0
8491,332,224,8450,10,0,1019392,724480,0,846287,4096,1024000,268435456,4096,512,5,1,0,0,5,1,1765376,1024,1772407,2,320,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,26,2664,1,1463,1,0,0,0,346,346,346,72,0,0
8492,332,224,270,6,0,65536,94208,0,56255,4096,69632,4194304,4096,4096,4,0,0,0,4,0,163840,4096,190182,2,0,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,9,309,196,0,17,0,0,0,2405.29411764706,12,34116,0,0,0
8493,332,224,258,10,0,249344,376320,0,148961,4096,253952,4194304,4096,512,5,1,0,0,5,1,643072,1024,690150,2,33088,1048576,4096,1048576,4096,0,16,5,0,0,0,0,0,0,0,0,0,11,200,2,0,13,0,0,0,22904.8461538462,118,95748,72,0,0
8494,332,224,271,6,0,2138112,3461120,0,9895936,4096,2142208,4194304,4096,4096,4,0,0,0,4,0,9900032,4096,5387949,2,0,1048576,4096,1048576,4096,0,16,6,0,0,0,0,0,0,0,0,0,2,2,0,0,61,0,0,0,1491.85245901639,11,67624,0,0,0
